sample_fp	plate	cycle	well	tile
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0198_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0198.nd2	1	3	A1	198
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0199_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0199.nd2	1	3	A1	199
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0200_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0200.nd2	1	3	A1	200
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0201_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0201.nd2	1	3	A1	201
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0202_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0202.nd2	1	3	A1	202
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0203_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0203.nd2	1	3	A1	203
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0204_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0204.nd2	1	3	A1	204
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0205_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0205.nd2	1	3	A1	205
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0206_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0206.nd2	1	3	A1	206
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0207_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0207.nd2	1	3	A1	207
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0208_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0208.nd2	1	3	A1	208
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0209_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0209.nd2	1	3	A1	209
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0210_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0210.nd2	1	3	A1	210
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0211_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0211.nd2	1	3	A1	211
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0212_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0212.nd2	1	3	A1	212
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0213_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0213.nd2	1	3	A1	213
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0214_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0214.nd2	1	3	A1	214
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0215_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0215.nd2	1	3	A1	215
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0216_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0216.nd2	1	3	A1	216
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0217_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0217.nd2	1	3	A1	217
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0218_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0218.nd2	1	3	A1	218
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0219_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0219.nd2	1	3	A1	219
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0220_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0220.nd2	1	3	A1	220
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0221_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0221.nd2	1	3	A1	221
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0222_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0222.nd2	1	3	A1	222
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0223_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0223.nd2	1	3	A1	223
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0224_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0224.nd2	1	3	A1	224
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0225_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0225.nd2	1	3	A1	225
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0226_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0226.nd2	1	3	A1	226
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0227_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0227.nd2	1	3	A1	227
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0228_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0228.nd2	1	3	A1	228
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0229_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0229.nd2	1	3	A1	229
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0230_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0230.nd2	1	3	A1	230
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0231_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0231.nd2	1	3	A1	231
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0232_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0232.nd2	1	3	A1	232
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0233_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0233.nd2	1	3	A1	233
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0234_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0234.nd2	1	3	A1	234
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0235_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0235.nd2	1	3	A1	235
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0236_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0236.nd2	1	3	A1	236
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0237_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0237.nd2	1	3	A1	237
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0238_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0238.nd2	1	3	A1	238
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0239_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0239.nd2	1	3	A1	239
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0240_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0240.nd2	1	3	A1	240
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0241_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0241.nd2	1	3	A1	241
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0242_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0242.nd2	1	3	A1	242
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0243_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0243.nd2	1	3	A1	243
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0244_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0244.nd2	1	3	A1	244
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0245_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0245.nd2	1	3	A1	245
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0246_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0246.nd2	1	3	A1	246
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0247_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0247.nd2	1	3	A1	247
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0248_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0248.nd2	1	3	A1	248
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0249_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0249.nd2	1	3	A1	249
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0250_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0250.nd2	1	3	A1	250
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0251_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0251.nd2	1	3	A1	251
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0252_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0252.nd2	1	3	A1	252
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0253_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0253.nd2	1	3	A1	253
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0254_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0254.nd2	1	3	A1	254
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0255_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0255.nd2	1	3	A1	255
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0256_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0256.nd2	1	3	A1	256
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0257_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0257.nd2	1	3	A1	257
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0258_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0258.nd2	1	3	A1	258
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0259_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0259.nd2	1	3	A1	259
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0260_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0260.nd2	1	3	A1	260
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0261_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0261.nd2	1	3	A1	261
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0262_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0262.nd2	1	3	A1	262
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0263_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0263.nd2	1	3	A1	263
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0264_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0264.nd2	1	3	A1	264
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0265_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0265.nd2	1	3	A1	265
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0266_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0266.nd2	1	3	A1	266
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0267_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0267.nd2	1	3	A1	267
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0268_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0268.nd2	1	3	A1	268
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0269_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0269.nd2	1	3	A1	269
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0270_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0270.nd2	1	3	A1	270
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0271_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0271.nd2	1	3	A1	271
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0272_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0272.nd2	1	3	A1	272
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0273_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0273.nd2	1	3	A1	273
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0274_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0274.nd2	1	3	A1	274
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0275_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0275.nd2	1	3	A1	275
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0276_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0276.nd2	1	3	A1	276
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0277_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0277.nd2	1	3	A1	277
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0278_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0278.nd2	1	3	A1	278
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0279_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0279.nd2	1	3	A1	279
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0280_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0280.nd2	1	3	A1	280
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0281_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0281.nd2	1	3	A1	281
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0282_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0282.nd2	1	3	A1	282
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0283_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0283.nd2	1	3	A1	283
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0284_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0284.nd2	1	3	A1	284
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0285_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0285.nd2	1	3	A1	285
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0286_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0286.nd2	1	3	A1	286
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0287_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0287.nd2	1	3	A1	287
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0288_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0288.nd2	1	3	A1	288
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0289_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0289.nd2	1	3	A1	289
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0290_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0290.nd2	1	3	A1	290
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0291_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0291.nd2	1	3	A1	291
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0292_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0292.nd2	1	3	A1	292
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0293_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0293.nd2	1	3	A1	293
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0294_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0294.nd2	1	3	A1	294
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0295_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0295.nd2	1	3	A1	295
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0296_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0296.nd2	1	3	A1	296
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0297_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0297.nd2	1	3	A1	297
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0298_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0298.nd2	1	3	A1	298
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0299_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0299.nd2	1	3	A1	299
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0300_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0300.nd2	1	3	A1	300
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0301_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0301.nd2	1	3	A1	301
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0302_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0302.nd2	1	3	A1	302
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0303_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0303.nd2	1	3	A1	303
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0304_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0304.nd2	1	3	A1	304
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0305_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0305.nd2	1	3	A1	305
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0306_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0306.nd2	1	3	A1	306
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0307_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0307.nd2	1	3	A1	307
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0308_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0308.nd2	1	3	A1	308
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0309_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0309.nd2	1	3	A1	309
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0310_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0310.nd2	1	3	A1	310
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0311_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0311.nd2	1	3	A1	311
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0312_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0312.nd2	1	3	A1	312
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0313_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0313.nd2	1	3	A1	313
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0314_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0314.nd2	1	3	A1	314
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0315_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0315.nd2	1	3	A1	315
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0316_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0316.nd2	1	3	A1	316
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0317_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0317.nd2	1	3	A1	317
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0318_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0318.nd2	1	3	A1	318
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0319_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0319.nd2	1	3	A1	319
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0320_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0320.nd2	1	3	A1	320
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0321_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0321.nd2	1	3	A1	321
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0322_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0322.nd2	1	3	A1	322
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0323_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0323.nd2	1	3	A1	323
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0324_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0324.nd2	1	3	A1	324
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0325_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0325.nd2	1	3	A1	325
/mnt/disks/pdac-main-1/projects/PDAC_OPS/nd2s/input_sbs/plate_1/c3/WellA1_PointA1_0326_ChannelDAPI_2x2,CY3,AF594,CY5,CY7_Seq0326.nd2	1	3	A1	326
